asdf_id,udel_air_temp_v501_mean.2000.max,udel_air_temp_v501_mean.2000.mean,udel_air_temp_v501_mean.2000.min,udel_air_temp_v501_mean.2001.max,udel_air_temp_v501_mean.2001.mean,udel_air_temp_v501_mean.2001.min,udel_air_temp_v501_mean.2002.max,udel_air_temp_v501_mean.2002.mean,udel_air_temp_v501_mean.2002.min,udel_air_temp_v501_mean.2003.max,udel_air_temp_v501_mean.2003.mean,udel_air_temp_v501_mean.2003.min,udel_air_temp_v501_mean.2004.max,udel_air_temp_v501_mean.2004.mean,udel_air_temp_v501_mean.2004.min,udel_air_temp_v501_mean.2005.max,udel_air_temp_v501_mean.2005.mean,udel_air_temp_v501_mean.2005.min,udel_air_temp_v501_mean.2006.max,udel_air_temp_v501_mean.2006.mean,udel_air_temp_v501_mean.2006.min,udel_air_temp_v501_mean.2007.max,udel_air_temp_v501_mean.2007.mean,udel_air_temp_v501_mean.2007.min,udel_air_temp_v501_mean.2008.max,udel_air_temp_v501_mean.2008.mean,udel_air_temp_v501_mean.2008.min,udel_air_temp_v501_mean.2009.max,udel_air_temp_v501_mean.2009.mean,udel_air_temp_v501_mean.2009.min,udel_air_temp_v501_mean.2010.max,udel_air_temp_v501_mean.2010.mean,udel_air_temp_v501_mean.2010.min,udel_air_temp_v501_mean.2011.max,udel_air_temp_v501_mean.2011.mean,udel_air_temp_v501_mean.2011.min,udel_air_temp_v501_mean.2012.max,udel_air_temp_v501_mean.2012.mean,udel_air_temp_v501_mean.2012.min,udel_air_temp_v501_mean.2013.max,udel_air_temp_v501_mean.2013.mean,udel_air_temp_v501_mean.2013.min,udel_air_temp_v501_mean.2014.max,udel_air_temp_v501_mean.2014.mean,udel_air_temp_v501_mean.2014.min,udel_air_temp_v501_mean.2015.max,udel_air_temp_v501_mean.2015.mean,udel_air_temp_v501_mean.2015.min,udel_air_temp_v501_mean.2016.max,udel_air_temp_v501_mean.2016.mean,udel_air_temp_v501_mean.2016.min,udel_air_temp_v501_mean.2017.max,udel_air_temp_v501_mean.2017.mean,udel_air_temp_v501_mean.2017.min,NAME_2,NAME_3,NAME_0,NAME_1,VARNAME_3,TYPE_3,Shape_Area,ENGTYPE_3,Shape_Length,NL_NAME_3,ID_3,ID_0,ID_1,ISO,ID_2,CCA_3,CCN_3
820,23.9416666667,23.9416666667,23.9416666667,23.8333333333,23.8333333333,23.8333333333,24.375,24.375,24.375,24.05,24.05,24.05,24.1833333333,24.1833333333,24.1833333333,24.6,24.6,24.6,24.2333333333,24.2333333333,24.2333333333,24.2833333333,24.2833333333,24.2833333333,24.5416666667,24.5416666667,24.5416666667,24.8416666667,24.8416666667,24.8416666667,24.5583333333,24.5583333333,24.5583333333,24.1916666667,24.1916666667,24.1916666667,23.825,23.825,23.825,23.9416666667,23.9416666667,23.9416666667,23.975,23.975,23.975,24.5166666667,24.5166666667,24.5166666667,24.575,24.575,24.575,24.4666666667,24.4666666667,24.4666666667,Kibuku,Bulangira,Uganda,Pallisa,,Sub-county,0.004087,Sub-county,0.328078,,821,239,50,UGA,140,,
821,23.9416666667,23.9416666667,23.9416666667,23.8333333333,23.8333333333,23.8333333333,24.375,24.375,24.375,24.05,24.05,24.05,24.1833333333,24.1833333333,24.1833333333,24.6,24.6,24.6,24.2333333333,24.2333333333,24.2333333333,24.2833333333,24.2833333333,24.2833333333,24.5416666667,24.5416666667,24.5416666667,24.8416666667,24.8416666667,24.8416666667,24.5583333333,24.5583333333,24.5583333333,24.1916666667,24.1916666667,24.1916666667,23.825,23.825,23.825,23.9416666667,23.9416666667,23.9416666667,23.975,23.975,23.975,24.5166666667,24.5166666667,24.5166666667,24.575,24.575,24.575,24.4666666667,24.4666666667,24.4666666667,Kibuku,Buseta,Uganda,Pallisa,,Sub-county,0.009354,Sub-county,0.435905,,822,239,50,UGA,140,,
822,23.9416666667,23.6983110935,23.3333333333,23.8333333333,23.5499741043,23.125,24.375,24.1149762369,23.725,24.05,23.8233126168,23.4833333333,24.1833333333,23.9333104842,23.5583333333,24.6,24.3799798928,24.05,24.2333333333,24.0133132261,23.6833333333,24.2833333333,24.0533123121,23.7083333333,24.5416666667,24.3583165773,24.0833333333,24.8416666667,24.6349811114,24.325,24.5583333333,24.36498233,24.075,24.1916666667,24.0016493013,23.7166666667,23.825,23.5983126168,23.2583333333,23.9416666667,23.7183129215,23.3833333333,23.975,23.7549798928,23.425,24.5166666667,24.3166483874,24.0166666667,24.575,24.3816489967,24.0916666667,24.4666666667,24.2566474734,23.9416666667,Kibuku,Kadama,Uganda,Pallisa,,Sub-county,0.005969,Sub-county,0.456723,,823,239,50,UGA,140,,
823,23.9416666667,23.9416666667,23.9416666667,23.8333333333,23.8333333333,23.8333333333,24.375,24.375,24.375,24.05,24.05,24.05,24.1833333333,24.1833333333,24.1833333333,24.6,24.6,24.6,24.2333333333,24.2333333333,24.2333333333,24.2833333333,24.2833333333,24.2833333333,24.5416666667,24.5416666667,24.5416666667,24.8416666667,24.8416666667,24.8416666667,24.5583333333,24.5583333333,24.5583333333,24.1916666667,24.1916666667,24.1916666667,23.825,23.825,23.825,23.9416666667,23.9416666667,23.9416666667,23.975,23.975,23.975,24.5166666667,24.5166666667,24.5166666667,24.575,24.575,24.575,24.4666666667,24.4666666667,24.4666666667,Kibuku,Kagumu,Uganda,Pallisa,,Sub-county,0.004808,Sub-county,0.293737,,824,239,50,UGA,140,,
824,23.9416666667,23.9416666667,23.9416666667,23.8333333333,23.8333333333,23.8333333333,24.375,24.375,24.375,24.05,24.05,24.05,24.1833333333,24.1833333333,24.1833333333,24.6,24.6,24.6,24.2333333333,24.2333333333,24.2333333333,24.2833333333,24.2833333333,24.2833333333,24.5416666667,24.5416666667,24.5416666667,24.8416666667,24.8416666667,24.8416666667,24.5583333333,24.5583333333,24.5583333333,24.1916666667,24.1916666667,24.1916666667,23.825,23.825,23.825,23.9416666667,23.9416666667,23.9416666667,23.975,23.975,23.975,24.5166666667,24.5166666667,24.5166666667,24.575,24.575,24.575,24.4666666667,24.4666666667,24.4666666667,Kibuku,Kibuku,Uganda,Pallisa,,Sub-county,0.003239,Sub-county,0.244398,,825,239,50,UGA,140,,
825,23.9416666667,23.7388682963,23.3333333333,23.8333333333,23.5971982445,23.125,24.375,24.1583113303,23.725,24.05,23.8610919289,23.4833333333,24.1833333333,23.9749788432,23.5583333333,24.6,24.4166480487,24.05,24.2333333333,24.049981382,23.6833333333,24.2833333333,24.0916472024,23.7083333333,24.5416666667,24.3888733739,24.0833333333,24.8416666667,24.6694269548,24.325,24.5583333333,24.397205861,24.075,24.1916666667,24.0333172542,23.7166666667,23.825,23.6360919289,23.2583333333,23.9416666667,23.7555366555,23.3833333333,23.975,23.7916480487,23.425,24.5166666667,24.3499830746,24.0166666667,24.575,24.4138725276,24.0916666667,24.4666666667,24.2916488949,23.9416666667,Kibuku,Kirika,Uganda,Pallisa,,Sub-county,0.004323,Sub-county,0.308002,,826,239,50,UGA,140,,
826,23.9416666667,23.6712734216,23.3333333333,23.8333333333,23.5184918836,23.125,24.375,24.0860866696,23.725,24.05,23.7981268402,23.4833333333,24.1833333333,23.9055320541,23.5583333333,24.6,24.3555348743,24.05,24.2333333333,23.9888682076,23.6833333333,24.2833333333,24.0277561565,23.7083333333,24.5416666667,24.3379457286,24.0833333333,24.8416666667,24.6120176092,24.325,24.5583333333,24.3435003441,24.075,24.1916666667,23.9805376945,23.7166666667,23.825,23.5731268402,23.2583333333,23.9416666667,23.6934975239,23.3833333333,23.975,23.7305348743,23.425,24.5166666667,24.2944256433,24.0166666667,24.575,24.3601670108,24.0916666667,24.4666666667,24.2333135921,23.9416666667,Kibuku,Tirinyi,Uganda,Pallisa,,Sub-county,0.008054,Sub-county,0.376164,,827,239,50,UGA,140,,
827,23.9416666667,23.9416666667,23.9416666667,23.8333333333,23.8333333333,23.8333333333,24.375,24.375,24.375,24.05,24.05,24.05,24.1833333333,24.1833333333,24.1833333333,24.6,24.6,24.6,24.2333333333,24.2333333333,24.2333333333,24.2833333333,24.2833333333,24.2833333333,24.5416666667,24.5416666667,24.5416666667,24.8416666667,24.8416666667,24.8416666667,24.5583333333,24.5583333333,24.5583333333,24.1916666667,24.1916666667,24.1916666667,23.825,23.825,23.825,23.9416666667,23.9416666667,23.9416666667,23.975,23.975,23.975,24.5166666667,24.5166666667,24.5166666667,24.575,24.575,24.575,24.4666666667,24.4666666667,24.4666666667,Pallisa,Agule,Uganda,Pallisa,,Sub-county,0.007487,Sub-county,0.386345,,828,239,50,UGA,141,,
828,23.9416666667,23.9416666667,23.9416666667,23.8333333333,23.8333333333,23.8333333333,24.375,24.375,24.375,24.05,24.05,24.05,24.1833333333,24.1833333333,24.1833333333,24.6,24.6,24.6,24.2333333333,24.2333333333,24.2333333333,24.2833333333,24.2833333333,24.2833333333,24.5416666667,24.5416666667,24.5416666667,24.8416666667,24.8416666667,24.8416666667,24.5583333333,24.5583333333,24.5583333333,24.1916666667,24.1916666667,24.1916666667,23.825,23.825,23.825,23.9416666667,23.9416666667,23.9416666667,23.975,23.975,23.975,24.5166666667,24.5166666667,24.5166666667,24.575,24.575,24.575,24.4666666667,24.4666666667,24.4666666667,Pallisa,Apopong,Uganda,Pallisa,,Sub-county,0.004885,Sub-county,0.306999,,829,239,50,UGA,141,,
829,24.475,24.1299019587,23.9416666667,24.4833333333,24.0627450955,23.8333333333,24.975,24.5867647036,24.375,24.5083333333,24.2117647041,24.05,24.675,24.3568627432,24.1833333333,25.1416666667,24.7911764685,24.6,24.7833333333,24.4274509783,24.2333333333,24.775,24.4568627432,24.2833333333,24.9666666667,24.691666665,24.5416666667,25.2416666667,24.9828431357,24.8416666667,25.0416666667,24.7289215668,24.5583333333,24.7166666667,24.3769607823,24.1916666667,24.4416666667,24.0426470564,23.825,24.625,24.1828431346,23.9416666667,24.6166666667,24.2014705858,23.975,25.125,24.7313725467,24.5166666667,25.175,24.7867647036,24.575,24.975,24.6460784294,24.4666666667,Pallisa,Gogonyo,Uganda,Pallisa,,Sub-county,0.020285,Sub-county,0.732586,,830,239,50,UGA,141,,
830,23.9416666667,23.9416666667,23.9416666667,23.8333333333,23.8333333333,23.8333333333,24.375,24.375,24.375,24.05,24.05,24.05,24.1833333333,24.1833333333,24.1833333333,24.6,24.6,24.6,24.2333333333,24.2333333333,24.2333333333,24.2833333333,24.2833333333,24.2833333333,24.5416666667,24.5416666667,24.5416666667,24.8416666667,24.8416666667,24.8416666667,24.5583333333,24.5583333333,24.5583333333,24.1916666667,24.1916666667,24.1916666667,23.825,23.825,23.825,23.9416666667,23.9416666667,23.9416666667,23.975,23.975,23.975,24.5166666667,24.5166666667,24.5166666667,24.575,24.575,24.575,24.4666666667,24.4666666667,24.4666666667,Pallisa,Kameke,Uganda,Pallisa,,Sub-county,0.00651,Sub-county,0.350443,,831,239,50,UGA,141,,
831,23.9416666667,23.9416666667,23.9416666667,23.8333333333,23.8333333333,23.8333333333,24.375,24.375,24.375,24.05,24.05,24.05,24.1833333333,24.1833333333,24.1833333333,24.6,24.6,24.6,24.2333333333,24.2333333333,24.2333333333,24.2833333333,24.2833333333,24.2833333333,24.5416666667,24.5416666667,24.5416666667,24.8416666667,24.8416666667,24.8416666667,24.5583333333,24.5583333333,24.5583333333,24.1916666667,24.1916666667,24.1916666667,23.825,23.825,23.825,23.9416666667,23.9416666667,23.9416666667,23.975,23.975,23.975,24.5166666667,24.5166666667,24.5166666667,24.575,24.575,24.575,24.4666666667,24.4666666667,24.4666666667,Pallisa,Kamuge,Uganda,Pallisa,,Sub-county,0.003215,Sub-county,0.285742,,832,239,50,UGA,141,,
832,23.9416666667,23.9416666667,23.9416666667,23.8333333333,23.8333333333,23.8333333333,24.375,24.375,24.375,24.05,24.05,24.05,24.1833333333,24.1833333333,24.1833333333,24.6,24.6,24.6,24.2333333333,24.2333333333,24.2333333333,24.2833333333,24.2833333333,24.2833333333,24.5416666667,24.5416666667,24.5416666667,24.8416666667,24.8416666667,24.8416666667,24.5583333333,24.5583333333,24.5583333333,24.1916666667,24.1916666667,24.1916666667,23.825,23.825,23.825,23.9416666667,23.9416666667,23.9416666667,23.975,23.975,23.975,24.5166666667,24.5166666667,24.5166666667,24.575,24.575,24.575,24.4666666667,24.4666666667,24.4666666667,Pallisa,Kasodo,Uganda,Pallisa,,Sub-county,0.008968,Sub-county,0.405679,,833,239,50,UGA,141,,
833,23.9416666667,23.9416666667,23.9416666667,23.8333333333,23.8333333333,23.8333333333,24.375,24.375,24.375,24.05,24.05,24.05,24.1833333333,24.1833333333,24.1833333333,24.6,24.6,24.6,24.2333333333,24.2333333333,24.2333333333,24.2833333333,24.2833333333,24.2833333333,24.5416666667,24.5416666667,24.5416666667,24.8416666667,24.8416666667,24.8416666667,24.5583333333,24.5583333333,24.5583333333,24.1916666667,24.1916666667,24.1916666667,23.825,23.825,23.825,23.9416666667,23.9416666667,23.9416666667,23.975,23.975,23.975,24.5166666667,24.5166666667,24.5166666667,24.575,24.575,24.575,24.4666666667,24.4666666667,24.4666666667,Pallisa,Pallisa Tc,Uganda,Pallisa,,Sub-county,0.002799,Sub-county,0.269664,,834,239,50,UGA,141,,
834,23.9416666667,23.9416666667,23.9416666667,23.8333333333,23.8333333333,23.8333333333,24.375,24.375,24.375,24.05,24.05,24.05,24.1833333333,24.1833333333,24.1833333333,24.6,24.6,24.6,24.2333333333,24.2333333333,24.2333333333,24.2833333333,24.2833333333,24.2833333333,24.5416666667,24.5416666667,24.5416666667,24.8416666667,24.8416666667,24.8416666667,24.5583333333,24.5583333333,24.5583333333,24.1916666667,24.1916666667,24.1916666667,23.825,23.825,23.825,23.9416666667,23.9416666667,23.9416666667,23.975,23.975,23.975,24.5166666667,24.5166666667,24.5166666667,24.575,24.575,24.575,24.4666666667,24.4666666667,24.4666666667,Pallisa,Pallisa,Uganda,Pallisa,,Sub-county,0.002716,Sub-county,0.395387,,835,239,50,UGA,141,,
835,23.9416666667,23.9416666667,23.9416666667,23.8333333333,23.8333333333,23.8333333333,24.375,24.375,24.375,24.05,24.05,24.05,24.1833333333,24.1833333333,24.1833333333,24.6,24.6,24.6,24.2333333333,24.2333333333,24.2333333333,24.2833333333,24.2833333333,24.2833333333,24.5416666667,24.5416666667,24.5416666667,24.8416666667,24.8416666667,24.8416666667,24.5583333333,24.5583333333,24.5583333333,24.1916666667,24.1916666667,24.1916666667,23.825,23.825,23.825,23.9416666667,23.9416666667,23.9416666667,23.975,23.975,23.975,24.5166666667,24.5166666667,24.5166666667,24.575,24.575,24.575,24.4666666667,24.4666666667,24.4666666667,Pallisa,Puti-Puti,Uganda,Pallisa,,Sub-county,0.005153,Sub-county,0.307012,,836,239,50,UGA,141,,
836,20.8666666667,20.8666666667,20.8666666667,21.0083333333,21.0083333333,21.0083333333,21.2,21.2,21.2,20.8083333333,20.8083333333,20.8083333333,21.0,21.0,21.0,21.8416666667,21.8416666667,21.8416666667,21.3,21.3,21.3,21.2666666667,21.2666666667,21.2666666667,20.8583333333,20.8583333333,20.8583333333,20.9583333333,20.9583333333,20.9583333333,21.5583333333,21.5583333333,21.5583333333,20.925,20.925,20.925,20.4333333333,20.4333333333,20.4333333333,20.975,20.975,20.975,20.5583333333,20.5583333333,20.5583333333,21.2083333333,21.2083333333,21.2083333333,21.675,21.675,21.675,21.3166666667,21.3166666667,21.3166666667,Kabula,Kaliiro,Uganda,Rakai,,Sub-county,0.008554,Sub-county,0.469236,,837,239,51,UGA,142,,
837,20.8666666667,20.8666666667,20.8666666667,21.0083333333,21.0083333333,21.0083333333,21.2,21.2,21.2,20.8083333333,20.8083333333,20.8083333333,21.0,21.0,21.0,21.8416666667,21.8416666667,21.8416666667,21.3,21.3,21.3,21.2666666667,21.2666666667,21.2666666667,20.8583333333,20.8583333333,20.8583333333,20.9583333333,20.9583333333,20.9583333333,21.5583333333,21.5583333333,21.5583333333,20.925,20.925,20.925,20.4333333333,20.4333333333,20.4333333333,20.975,20.975,20.975,20.5583333333,20.5583333333,20.5583333333,21.2083333333,21.2083333333,21.2083333333,21.675,21.675,21.675,21.3166666667,21.3166666667,21.3166666667,Kabula,Kasagama,Uganda,Rakai,,Sub-county,0.014598,Sub-county,0.524232,,838,239,51,UGA,142,,
838,20.8666666667,20.8666666667,20.8666666667,21.0083333333,21.0083333333,21.0083333333,21.2,21.2,21.2,20.8083333333,20.8083333333,20.8083333333,21.0,21.0,21.0,21.8416666667,21.8416666667,21.8416666667,21.3,21.3,21.3,21.2666666667,21.2666666667,21.2666666667,20.8583333333,20.8583333333,20.8583333333,20.9583333333,20.9583333333,20.9583333333,21.5583333333,21.5583333333,21.5583333333,20.925,20.925,20.925,20.4333333333,20.4333333333,20.4333333333,20.975,20.975,20.975,20.5583333333,20.5583333333,20.5583333333,21.2083333333,21.2083333333,21.2083333333,21.675,21.675,21.675,21.3166666667,21.3166666667,21.3166666667,Kabula,Kinuuka,Uganda,Rakai,,Sub-county,0.012198,Sub-county,0.478463,,839,239,51,UGA,142,,
839,20.8666666667,20.8666666667,20.8666666667,21.0083333333,21.0083333333,21.0083333333,21.2,21.2,21.2,20.8083333333,20.8083333333,20.8083333333,21.0,21.0,21.0,21.8416666667,21.8416666667,21.8416666667,21.3,21.3,21.3,21.2666666667,21.2666666667,21.2666666667,20.8583333333,20.8583333333,20.8583333333,20.9583333333,20.9583333333,20.9583333333,21.5583333333,21.5583333333,21.5583333333,20.925,20.925,20.925,20.4333333333,20.4333333333,20.4333333333,20.975,20.975,20.975,20.5583333333,20.5583333333,20.5583333333,21.2083333333,21.2083333333,21.2083333333,21.675,21.675,21.675,21.3166666667,21.3166666667,21.3166666667,Kabula,Lyantonde Tc,Uganda,Rakai,,Sub-county,0.000698,Sub-county,0.11336,,840,239,51,UGA,142,,
840,20.8666666667,20.8666666667,20.8666666667,21.0083333333,21.0083333333,21.0083333333,21.2,21.2,21.2,20.8083333333,20.8083333333,20.8083333333,21.0,21.0,21.0,21.8416666667,21.8416666667,21.8416666667,21.3,21.3,21.3,21.2666666667,21.2666666667,21.2666666667,20.8583333333,20.8583333333,20.8583333333,20.9583333333,20.9583333333,20.9583333333,21.5583333333,21.5583333333,21.5583333333,20.925,20.925,20.925,20.4333333333,20.4333333333,20.4333333333,20.975,20.975,20.975,20.5583333333,20.5583333333,20.5583333333,21.2083333333,21.2083333333,21.2083333333,21.675,21.675,21.675,21.3166666667,21.3166666667,21.3166666667,Kabula,Lyantonde,Uganda,Rakai,,Sub-county,0.009054,Sub-county,0.644887,,841,239,51,UGA,142,,
841,20.8666666667,20.8666666667,20.8666666667,21.0083333333,21.0083333333,21.0083333333,21.2,21.2,21.2,20.8083333333,20.8083333333,20.8083333333,21.0,21.0,21.0,21.8416666667,21.8416666667,21.8416666667,21.3,21.3,21.3,21.2666666667,21.2666666667,21.2666666667,20.8583333333,20.8583333333,20.8583333333,20.9583333333,20.9583333333,20.9583333333,21.5583333333,21.5583333333,21.5583333333,20.925,20.925,20.925,20.4333333333,20.4333333333,20.4333333333,20.975,20.975,20.975,20.5583333333,20.5583333333,20.5583333333,21.2083333333,21.2083333333,21.2083333333,21.675,21.675,21.675,21.3166666667,21.3166666667,21.3166666667,Kabula,Mpumudde,Uganda,Rakai,,Sub-county,0.027054,Sub-county,0.805402,,842,239,51,UGA,142,,
842,22.0333333333,20.9757342875,20.1666666667,22.0583333333,21.094673052,20.325,22.225,21.2067962153,20.4333333333,21.9833333333,20.9242186325,20.1083333333,22.1583333333,21.1158859915,20.3166666667,23.1416666667,22.0643696441,21.2333333333,22.6833333333,21.5742186325,20.7333333333,22.5333333333,21.483309101,20.6666666667,21.95,20.8817969077,20.0916666667,22.0916666667,20.9855853529,20.1833333333,22.5666666667,21.5530091548,20.7916666667,21.9666666667,20.9105860453,20.1416666667,21.8666666667,20.5711914765,19.675,22.0916666667,20.9689186863,20.1583333333,21.9083333333,20.5901330104,19.7083333333,22.275,21.171949304,20.375,22.6666666667,21.6272513273,20.85,22.2083333333,21.224978537,20.475,Kakuuto,Kakuuto,Uganda,Rakai,,Sub-county,0.020151,Sub-county,1.022953,,843,239,51,UGA,143,,
843,22.0333333333,21.354545466,20.1666666667,22.0583333333,21.4280303137,20.325,22.225,21.5734848595,20.4333333333,21.9833333333,21.3015151631,20.1083333333,22.1583333333,21.488636375,20.3166666667,23.1416666667,22.4477272845,21.2333333333,22.6833333333,21.9742424362,20.7333333333,22.5333333333,21.854545466,20.6666666667,21.95,21.2742424357,20.0916666667,22.0916666667,21.3977272845,20.1833333333,22.5666666667,21.9212121321,20.7916666667,21.9666666667,21.3030303143,20.1416666667,21.8666666667,21.0696969832,19.675,22.0916666667,21.3886363755,20.1583333333,21.9083333333,21.1083333469,19.7083333333,22.275,21.5840909208,20.375,22.6666666667,22.0060606172,20.85,22.2083333333,21.5780303137,20.475,Kakuuto,Kasasa,Uganda,Rakai,,Sub-county,0.009331,Sub-county,0.559039,,844,239,51,UGA,143,,
844,20.1666666667,20.1666666667,20.1666666667,20.325,20.325,20.325,20.4333333333,20.4333333333,20.4333333333,20.1083333333,20.1083333333,20.1083333333,20.3166666667,20.3166666667,20.3166666667,21.2333333333,21.2333333333,21.2333333333,20.7333333333,20.7333333333,20.7333333333,20.6666666667,20.6666666667,20.6666666667,20.0916666667,20.0916666667,20.0916666667,20.1833333333,20.1833333333,20.1833333333,20.7916666667,20.7916666667,20.7916666667,20.1416666667,20.1416666667,20.1416666667,19.675,19.675,19.675,20.1583333333,20.1583333333,20.1583333333,19.7083333333,19.7083333333,19.7083333333,20.375,20.375,20.375,20.85,20.85,20.85,20.475,20.475,20.475,Kakuuto,Kibanda,Uganda,Rakai,,Sub-county,0.020842,Sub-county,0.858193,,845,239,51,UGA,143,,
845,20.1666666667,20.1666666667,20.1666666667,20.325,20.325,20.325,20.4333333333,20.4333333333,20.4333333333,20.1083333333,20.1083333333,20.1083333333,20.3166666667,20.3166666667,20.3166666667,21.2333333333,21.2333333333,21.2333333333,20.7333333333,20.7333333333,20.7333333333,20.6666666667,20.6666666667,20.6666666667,20.0916666667,20.0916666667,20.0916666667,20.1833333333,20.1833333333,20.1833333333,20.7916666667,20.7916666667,20.7916666667,20.1416666667,20.1416666667,20.1416666667,19.675,19.675,19.675,20.1583333333,20.1583333333,20.1583333333,19.7083333333,19.7083333333,19.7083333333,20.375,20.375,20.375,20.85,20.85,20.85,20.475,20.475,20.475,Kakuuto,Kitumba,Uganda,Rakai,Kifamba,Sub-county,0.005529,Sub-county,0.433759,,846,239,51,UGA,143,,
846,22.0333333333,21.9092641267,20.1666666667,22.0583333333,21.939819745,20.325,22.225,22.0935247284,20.4333333333,21.9833333333,21.8620415128,20.1083333333,22.1583333333,22.0379675118,20.3166666667,23.1416666667,23.0438285371,21.2333333333,22.7083333333,22.6055542074,20.7333333333,22.5333333333,22.4391986829,20.6666666667,21.95,21.8108092605,20.0916666667,22.0916666667,21.9398228946,20.1833333333,22.5666666667,22.4336484707,20.7916666667,21.9666666667,21.8311793593,20.1416666667,21.8666666667,21.72438801,19.675,22.0916666667,21.9419829792,20.1583333333,21.9083333333,21.7435265616,19.7083333333,22.275,22.1120465427,20.375,22.6666666667,22.5142062043,20.85,22.2083333333,22.0537131154,20.475,Kakuuto,Kyebe,Uganda,Rakai,,Sub-county,0.03635,Sub-county,1.144334,,847,239,51,UGA,143,,
847,20.1666666667,20.1666666667,20.1666666667,20.325,20.325,20.325,20.4333333333,20.4333333333,20.4333333333,20.1083333333,20.1083333333,20.1083333333,20.3166666667,20.3166666667,20.3166666667,21.2333333333,21.2333333333,21.2333333333,20.7333333333,20.7333333333,20.7333333333,20.6666666667,20.6666666667,20.6666666667,20.0916666667,20.0916666667,20.0916666667,20.1833333333,20.1833333333,20.1833333333,20.7916666667,20.7916666667,20.7916666667,20.1416666667,20.1416666667,20.1416666667,19.675,19.675,19.675,20.1583333333,20.1583333333,20.1583333333,19.7083333333,19.7083333333,19.7083333333,20.375,20.375,20.375,20.85,20.85,20.85,20.475,20.475,20.475,Kooki,Byakabanda,Uganda,Rakai,,Sub-county,0.00805,Sub-county,0.484734,,848,239,51,UGA,144,,
848,20.1666666667,20.1666666667,20.1666666667,20.325,20.325,20.325,20.4333333333,20.4333333333,20.4333333333,20.1083333333,20.1083333333,20.1083333333,20.3166666667,20.3166666667,20.3166666667,21.2333333333,21.2333333333,21.2333333333,20.7333333333,20.7333333333,20.7333333333,20.6666666667,20.6666666667,20.6666666667,20.0916666667,20.0916666667,20.0916666667,20.1833333333,20.1833333333,20.1833333333,20.7916666667,20.7916666667,20.7916666667,20.1416666667,20.1416666667,20.1416666667,19.675,19.675,19.675,20.1583333333,20.1583333333,20.1583333333,19.7083333333,19.7083333333,19.7083333333,20.375,20.375,20.375,20.85,20.85,20.85,20.475,20.475,20.475,Kooki,Ddwaniro,Uganda,Rakai,,Sub-county,0.010706,Sub-county,0.578182,,849,239,51,UGA,144,,
849,20.8666666667,20.2490251374,20.1666666667,21.0083333333,20.4053975547,20.325,21.2,20.5235354679,20.4333333333,20.8083333333,20.190691804,20.1083333333,21.0,20.3970642214,20.3166666667,21.8416666667,21.3049067662,21.2333333333,21.3,20.8000044763,20.7333333333,21.2666666667,20.7372596416,20.6666666667,20.8583333333,20.1818688013,20.0916666667,20.9583333333,20.2745159259,20.1833333333,21.5583333333,20.8818688013,20.7916666667,20.925,20.2338297172,20.1416666667,20.4333333333,19.7642216766,19.675,20.975,20.2544182158,20.1583333333,20.5583333333,19.8083400478,19.7083333333,21.2083333333,20.4730457985,20.375,21.675,20.9470653405,20.85,21.3166666667,20.5740262564,20.475,Kooki,Kacheera,Uganda,Rakai,,Sub-county,0.0174,Sub-county,0.639151,,850,239,51,UGA,144,,
850,20.1666666667,20.1666666667,20.1666666667,20.325,20.325,20.325,20.4333333333,20.4333333333,20.4333333333,20.1083333333,20.1083333333,20.1083333333,20.3166666667,20.3166666667,20.3166666667,21.2333333333,21.2333333333,21.2333333333,20.7333333333,20.7333333333,20.7333333333,20.6666666667,20.6666666667,20.6666666667,20.0916666667,20.0916666667,20.0916666667,20.1833333333,20.1833333333,20.1833333333,20.7916666667,20.7916666667,20.7916666667,20.1416666667,20.1416666667,20.1416666667,19.675,19.675,19.675,20.1583333333,20.1583333333,20.1583333333,19.7083333333,19.7083333333,19.7083333333,20.375,20.375,20.375,20.85,20.85,20.85,20.475,20.475,20.475,Kooki,Kagamba,Uganda,Rakai,Kagamba (Buyamba),Sub-county,0.010065,Sub-county,0.451209,,851,239,51,UGA,144,,
851,22.0333333333,21.3666666773,20.1666666667,22.0583333333,21.4392857242,20.325,22.225,21.5851190578,20.4333333333,21.9833333333,21.3136904869,20.1083333333,22.1583333333,21.5005952486,20.3166666667,23.1416666667,22.4601190585,21.2333333333,22.6833333333,21.986904773,20.7333333333,22.5333333333,21.8666666773,20.6666666667,21.95,21.2863095344,20.0916666667,22.0916666667,21.4101190585,20.1833333333,22.5666666667,21.9327381054,20.7916666667,21.9666666667,21.3148809628,20.1416666667,21.8666666667,21.0839285839,19.675,22.0916666667,21.4011904872,20.1583333333,21.9083333333,21.1226190602,19.7083333333,22.275,21.5964285823,20.375,22.6666666667,22.0178571532,20.85,22.2083333333,21.5892857242,20.475,Kooki,Kakuuto,Uganda,Rakai,,Sub-county,0.012653,Sub-county,0.803841,,852,239,51,UGA,144,,
